# radius         dens           pres           temp        c12          ne20          ne22
4670
1.729102191456703e+08  3.090792625679254e+03  4.559691274131241e+19  2.121899919461966e+08  3.954237461844839e-02  9.287711002670982e-01  0.000000000000000e+00
1.729202673849042e+08  3.082844450982803e+03  4.545743592632858e+19  2.120506719825625e+08  3.902120731578919e-02  9.294824236984232e-01  0.000000000000000e+00
1.729303505993526e+08  3.071793480130405e+03  4.526600311771095e+19  2.118587199416543e+08  3.809973146781061e-02  9.306479912094543e-01  0.000000000000000e+00
1.729405541493803e+08  3.060734195674196e+03  4.507381023210539e+19  2.116652643702682e+08  3.720950880589260e-02  9.316032179320198e-01  2.442490654175344e-15
1.729507940388699e+08  3.049511713572383e+03  4.488085816884990e+19  2.114702899752752e+08  3.614025102921294e-02  9.327102285702416e-01  0.000000000000000e+00
1.729597470968526e+08  3.039215116807589e+03  4.470034834135718e+19  2.112871775596685e+08  3.543559803590180e-02  9.334213532090766e-01  0.000000000000000e+00
1.729750140153668e+08  3.026080506034352e+03  4.447360319442264e+19  2.110563805137255e+08  3.427039635233960e-02  9.345922212993147e-01  2.442490654175344e-15
1.729813135667851e+08  3.014515838026041e+03  4.427230169991164e+19  2.108502934063924e+08  3.337014883505799e-02  9.354972961877385e-01  0.000000000000000e+00
1.729945174266481e+08  3.004057083785814e+03  4.409117285427381e+19  2.106644151000447e+08  3.249304355173979e-02  9.363798507582446e-01  0.000000000000000e+00
1.730036549119708e+08  2.992197791243078e+03  4.388430042298321e+19  2.104510518753234e+08  3.161715992791984e-02  9.372586547224241e-01  2.442490654175344e-15
1.730150237540182e+08  2.981367315568766e+03  4.369525653190759e+19  2.102553999035213e+08  3.083610430928980e-02  9.380404797977565e-01  2.442490654175344e-15
1.730264368396438e+08  2.969418821858324e+03  4.348602487713283e+19  2.100379197353871e+08  3.003360400375212e-02  9.388425718667081e-01  0.000000000000000e+00
1.730383636544869e+08  2.957127773490818e+03  4.327257838023728e+19  2.098150979570066e+08  2.906712206928761e-02  9.398101758922200e-01  2.442490654175344e-15
1.730503394345919e+08  2.944630208752123e+03  4.305492186062139e+19  2.095868540362260e+08  2.814256206304924e-02  9.407330162871942e-01  0.000000000000000e+00
1.730604342064425e+08  2.933212214574009e+03  4.285475821547523e+19  2.093760017337593e+08  2.741123863163113e-02  9.414614590493556e-01  2.442490654175344e-15
1.730710165515713e+08  2.922492329096802e+03  4.266799650176741e+19  2.091785155534536e+08  2.663530521689054e-02  9.422339206791787e-01  0.000000000000000e+00
1.730790918858574e+08  2.912900325063876e+03  4.250003858982860e+19  2.090002022551879e+08  2.601579780600450e-02  9.428482987561190e-01  0.000000000000000e+00
1.730871895920006e+08  2.904581312937009e+03  4.235493822361775e+19  2.088456858545208e+08  2.543484657048801e-02  9.434257362012118e-01  2.442490654175344e-15
1.730994614348539e+08  2.894221631717267e+03  4.217285363742301e+19  2.086511923245643e+08  2.483576971196102e-02  9.440203661227542e-01  0.000000000000000e+00
1.731117847313821e+08  2.881727853394866e+03  4.195381980345355e+19  2.084161471146644e+08  2.407220805768600e-02  9.447769921267416e-01  0.000000000000000e+00
1.731196816250199e+08  2.871438024721748e+03  4.177441684865683e+19  2.082227345426882e+08  2.336405577975261e-02  9.454773827998231e-01  0.000000000000000e+00
1.731275998607115e+08  2.863437027848370e+03  4.163460792352883e+19  2.080715594225355e+08  2.284629033715512e-02  9.459884396150866e-01  0.000000000000000e+00
1.731406390658673e+08  2.852997166984956e+03  4.145002918906647e+19  2.078713794358295e+08  2.236247693205785e-02  9.464663982593349e-01  2.442490654175344e-15
1.731471804563692e+08  2.843172908167652e+03  4.127805041547381e+19  2.076839478287131e+08  2.176096892564015e-02  9.470631823637661e-01  0.000000000000000e+00
1.731537365004087e+08  2.836603500188854e+03  4.116341522445589e+19  2.075587049249002e+08  2.133603169852388e-02  9.475014095441826e-01  0.000000000000000e+00
1.731622403376778e+08  2.829106784116259e+03  4.103196098874690e+19  2.074147326053700e+08  2.092289242277949e-02  9.480433881627929e-01  2.442490654175344e-15
1.731707690008276e+08  2.820594153509865e+03  4.088369947512222e+19  2.072518332969089e+08  2.040073307597226e-02  9.489835361505750e-01  0.000000000000000e+00
1.731793223636722e+08  2.812171660844791e+03  4.073546716636299e+19  2.070884440452234e+08  2.001256775417580e-02  9.497119987013685e-01  2.442490654175344e-15
1.731879006262616e+08  2.803731523419723e+03  4.058726413982946e+19  2.069245621835696e+08  1.957015619280233e-02  9.502296861125393e-01  0.000000000000000e+00
1.732016632665435e+08  2.792738597967276e+03  4.039476595479998e+19  2.067110134813978e+08  1.895562967101717e-02  9.508951520959205e-01  0.000000000000000e+00
1.732154905893000e+08  2.779231768440921e+03  4.015801851274940e+19  2.064470190990846e+08  1.822256220148828e-02  9.516377224568495e-01  4.884981308350689e-15
1.732224283883882e+08  2.769230379638548e+03  3.998051462019133e+19  2.062480590837573e+08  1.787633911995256e-02  9.519789405403906e-01  0.000000000000000e+00
1.732293825396105e+08  2.762497200982882e+03  3.986219764843561e+19  2.061150954903395e+08  1.754670801113371e-02  9.523018858587353e-01  0.000000000000000e+00
1.732433404830453e+08  2.752340188083855e+03  3.968475068703327e+19  2.059151627496335e+08  1.697022870066346e-02  9.528646867870468e-01  0.000000000000000e+00
1.732522029538817e+08  2.741357111303340e+03  3.949169258172752e+19  2.056965026915550e+08  1.645243250879136e-02  9.533704611875197e-01  2.442490654175344e-15
1.732610921676030e+08  2.732829811151501e+03  3.934212668820061e+19  2.055265406175515e+08  1.603216770486695e-02  9.537794554072397e-01  2.442490654175344e-15
1.732700080261761e+08  2.724382823895588e+03  3.919259148591001e+19  2.053560482794760e+08  1.574525378918003e-02  9.540589611676300e-01  2.442490654175344e-15
1.732789510452440e+08  2.715828773399714e+03  3.904308705894124e+19  2.051850226254717e+08  1.528924194898450e-02  9.545019548599936e-01  2.442490654175344e-15
1.732837140585283e+08  2.709276867498652e+03  3.892863867548005e+19  2.050536617945927e+08  1.493700049731811e-02  9.548436057260320e-01  0.000000000000000e+00
1.732884847035993e+08  2.704793916510173e+03  3.884922420625787e+19  2.049623498617843e+08  1.479852522481330e-02  9.549786901345307e-01  0.000000000000000e+00
1.732980490966537e+08  2.698037253099672e+03  3.873011561938849e+19  2.048251530627020e+08  1.454387671488891e-02  9.552254517422023e-01  2.442490654175344e-15
1.733076444532269e+08  2.689033568090205e+03  3.857133922625864e+19  2.046416108745133e+08  1.421415943380540e-02  9.555448736577392e-01  0.000000000000000e+00
1.733172711863611e+08  2.679971898824648e+03  3.841259799292757e+19  2.044574518686965e+08  1.379460706790026e-02  9.559504207935986e-01  0.000000000000000e+00
1.733340905226099e+08  2.667596448417580e+03  3.819522268288242e+19  2.042043640222728e+08  1.329350989577234e-02  9.564339781353476e-01  0.000000000000000e+00
1.733425362245542e+08  2.655827932105835e+03  3.798826953844368e+19  2.039618960305986e+08  1.284286650956063e-02  9.568673681512659e-01  0.000000000000000e+00
1.733510061261981e+08  2.647981442858998e+03  3.785032766190728e+19  2.037997730227834e+08  1.255133044770510e-02  9.571468003065430e-01  0.000000000000000e+00
1.733586394775257e+08  2.640518877160006e+03  3.771939287788997e+19  2.036453993856901e+08  1.225478637904137e-02  9.574322346867959e-01  0.000000000000000e+00
1.733662925258471e+08  2.633490629520972e+03  3.759546005968838e+19  2.034988654624501e+08  1.203687223001417e-02  9.576442015002783e-01  2.442490654175344e-15
1.733788029975127e+08  2.624197597102765e+03  3.743257136905378e+19  2.033057222100062e+08  1.167164891448743e-02  9.579945880286854e-01  0.000000000000000e+00
1.733850780928141e+08  2.615609099005541e+03  3.728121522825024e+19  2.031254163613410e+08  1.141384201822619e-02  9.582403987485485e-01  0.000000000000000e+00
1.733913665438635e+08  2.609864810035377e+03  3.718032574092708e+19  2.030049490939972e+08  1.121553990008775e-02  9.584304313488307e-01  2.442490654175344e-15
1.734042787536110e+08  2.601091229072492e+03  3.702666080073608e+19  2.028210357117213e+08  1.088554503841789e-02  9.587432902076880e-01  0.000000000000000e+00
1.734172475239004e+08  2.589360624371058e+03  3.682026725800573e+19  2.025728257589628e+08  1.053744599662861e-02  9.590776010411006e-01  0.000000000000000e+00
1.734234876303259e+08  2.580638326569120e+03  3.666762335627688e+19  2.023883685573179e+08  1.021212628305940e-02  9.593889431521586e-01  2.442490654175344e-15
1.734297409534770e+08  2.574998502801294e+03  3.656868160546759e+19  2.022685282962550e+08  1.003185135983156e-02  9.595699019854543e-01  2.442490654175344e-15
1.734360074832653e+08  2.569386234253786e+03  3.646975412378345e+19  2.021484265673230e+08  9.899234446343046e-03  9.597100106078132e-01  2.442490654175344e-15
1.734422873242792e+08  2.563754499876469e+03  3.637084093877692e+19  2.020280622650603e+08  9.736254360019030e-03  9.598947249912148e-01  0.000000000000000e+00
1.734501436838207e+08  2.557379412589596e+03  3.625967687993830e+19  2.018924743180542e+08  9.521846145997308e-03  9.604576023991314e-01  2.442490654175344e-15
1.734580211057512e+08  2.550310225666255e+03  3.613626998370951e+19  2.017415137123374e+08  9.300937355992751e-03  9.610521593665040e-01  0.000000000000000e+00
1.734659195981114e+08  2.543275565241290e+03  3.601288550324369e+19  2.015901381505206e+08  9.104481552765789e-03  9.613131640894456e-01  2.442490654175344e-15
1.734738393123382e+08  2.536229252584008e+03  3.588952349339638e+19  2.014383453667577e+08  8.894516208814509e-03  9.616020691378916e-01  0.000000000000000e+00
1.734796893207017e+08  2.530097260220856e+03  3.578240705810570e+19  2.013061537603415e+08  8.693336027388619e-03  9.618603405013489e-01  0.000000000000000e+00
1.734855509054762e+08  2.524929949233011e+03  3.569152593100723e+19  2.011937539383828e+08  8.582625276081533e-03  9.619835553369596e-01  0.000000000000000e+00
1.734973090415093e+08  2.517165620153654e+03  3.555522266279852e+19  2.010248093190871e+08  8.398211762773713e-03  9.621565238569749e-01  0.000000000000000e+00
1.735058504596124e+08  2.508223646381186e+03  3.539861356284821e+19  2.008298456147565e+08  8.155747775651966e-03  9.623824328694642e-01  0.000000000000000e+00
1.735144167128546e+08  2.500705264339670e+03  3.526710969208233e+19  2.006656148141297e+08  7.946318082154282e-03  9.625757963808879e-01  0.000000000000000e+00
1.735234738415837e+08  2.492985499266377e+03  3.513207225158747e+19  2.004964331199077e+08  7.740667567797802e-03  9.627651563700601e-01  0.000000000000000e+00
1.735325588601300e+08  2.485072528434389e+03  3.499350420856247e+19  2.003222427427293e+08  7.552366256262987e-03  9.629386618697416e-01  0.000000000000000e+00
1.735416719491381e+08  2.477158129894790e+03  3.485496518093285e+19  2.001474999884787e+08  7.367140447360778e-03  9.631094137671015e-01  0.000000000000000e+00
1.735508133023305e+08  2.469239248129950e+03  3.471645525072214e+19  1.999722015513480e+08  7.180082595071446e-03  9.632814210583454e-01  2.442490654175344e-15
1.735570982913204e+08  2.462561733808561e+03  3.459973429700966e+19  1.998239770014399e+08  7.020631003312081e-03  9.634274350252050e-01  2.442490654175344e-15
1.735633967194813e+08  2.457129126246424e+03  3.450478689414507e+19  1.997031211002361e+08  6.896256793070134e-03  9.635398498160476e-01  0.000000000000000e+00
1.735697086548176e+08  2.451692876720293e+03  3.440985327250673e+19  1.995819998200350e+08  6.769199684653623e-03  9.636533575353983e-01  2.442490654175344e-15
1.735760341532688e+08  2.446257847827685e+03  3.431493345913561e+19  1.994606120089988e+08  6.646912042417212e-03  9.637624996918528e-01  0.000000000000000e+00
1.735848260272385e+08  2.439751146892826e+03  3.420169478591208e+19  1.993154566519279e+08  6.468648524645689e-03  9.639204153344091e-01  0.000000000000000e+00
1.735936440839908e+08  2.432260218224305e+03  3.407015007078294e+19  1.991462842670720e+08  6.383775209679592e-03  9.639966006786405e-01  0.000000000000000e+00
1.736024887415220e+08  2.424698346523471e+03  3.393863208163121e+19  1.989765914482050e+08  6.182736680928738e-03  9.641733863104678e-01  2.442490654175344e-15
1.736113600718598e+08  2.417161494235028e+03  3.380714089225053e+19  1.988063749257405e+08  6.030693960073418e-03  9.643061412870467e-01  0.000000000000000e+00
1.736187403529483e+08  2.410262961402908e+03  3.368687547515937e+19  1.986501763408393e+08  5.890150637320302e-03  9.644270678795643e-01  0.000000000000000e+00
1.736261392050743e+08  2.404008580423545e+03  3.357782750022523e+19  1.985081578037259e+08  5.770274945132690e-03  9.645300993360103e-01  0.000000000000000e+00
1.736335567299790e+08  2.397752140083763e+03  3.346879811159418e+19  1.983657724359773e+08  5.651214786708875e-03  9.646312413337867e-01  0.000000000000000e+00
1.736409930256810e+08  2.391495108286488e+03  3.335978735219550e+19  1.982230183331111e+08  5.535330681307250e-03  9.647288107110105e-01  0.000000000000000e+00
1.736489144960311e+08  2.385040856773785e+03  3.324739126911208e+19  1.980754234579236e+08  5.417425670439581e-03  9.648270029653029e-01  2.442490654175344e-15
1.736568574025306e+08  2.378386861867588e+03  3.313161231836058e+19  1.979229376756342e+08  5.293755575793214e-03  9.649278833711491e-01  2.442490654175344e-15
1.736648218602717e+08  2.371733854301782e+03  3.301585454835236e+19  1.977700286256477e+08  5.176339146250493e-03  9.650228563757880e-01  0.000000000000000e+00
1.736728080529993e+08  2.365061779024270e+03  3.290011801168968e+19  1.976166937637858e+08  5.032521337614772e-03  9.651354324296127e-01  2.442490654175344e-15
1.736798366867744e+08  2.358828854907451e+03  3.279146980089149e+19  1.974723213405947e+08  4.954275350730969e-03  9.651968988110065e-01  0.000000000000000e+00
1.736868822440734e+08  2.352972234633567e+03  3.268990507184197e+19  1.973370077784321e+08  4.836949637149641e-03  9.652861284647369e-01  2.442490654175344e-15
1.736939447408344e+08  2.347137950912479e+03  3.258835682132591e+19  1.972013606104197e+08  4.760856626578870e-03  9.653433765684221e-01  2.442490654175344e-15
1.737010243448422e+08  2.341275662859855e+03  3.248682508560959e+19  1.970653781553544e+08  4.643110331941356e-03  9.654276747586211e-01  0.000000000000000e+00
1.737164219987689e+08  2.332012879419095e+03  3.232609572941401e+19  1.968495429892598e+08  4.499233897682134e-03  9.655322849264651e-01  2.442490654175344e-15
1.737241512295006e+08  2.322530431898286e+03  3.216119655994433e+19  1.966268333131989e+08  4.388704043881223e-03  9.656135222641522e-01  0.000000000000000e+00
1.737319010348768e+08  2.316158058234294e+03  3.205128334296036e+19  1.964779579458472e+08  4.248970363082944e-03  9.656949341081345e-01  0.000000000000000e+00
1.737394813689607e+08  2.309901850273145e+03  3.194273174489342e+19  1.963305009793299e+08  4.170617702762934e-03  9.657485568998129e-01  0.000000000000000e+00
1.737470813880118e+08  2.303717631291198e+03  3.183554086429406e+19  1.961844797474049e+08  4.090564365396111e-03  9.657986343181153e-01  0.000000000000000e+00
1.737547012602191e+08  2.297514155573705e+03  3.172836873710605e+19  1.960380690827351e+08  3.987529468450079e-03  9.658533627582053e-01  0.000000000000000e+00
1.737623410414902e+08  2.291325656149793e+03  3.162121540819968e+19  1.958912668054720e+08  3.909387977623219e-03  9.658990315158892e-01  0.000000000000000e+00
1.737696163719347e+08  2.285286044030719e+03  3.151676640599193e+19  1.957477603658853e+08  3.829462751625972e-03  9.659393588533748e-01  0.000000000000000e+00
1.737769099408776e+08  2.279380283079750e+03  3.141501992831821e+19  1.956075862749246e+08  3.724212860106561e-03  9.659851088582001e-01  2.442490654175344e-15
1.737842217234561e+08  2.273511262594013e+03  3.131329053087980e+19  1.954670529517293e+08  3.679101087340994e-03  9.660050071675425e-01  0.000000000000000e+00
1.737915519366862e+08  2.267603818747191e+03  3.121157825273233e+19  1.953261584014992e+08  3.578109415653164e-03  9.660457151901584e-01  0.000000000000000e+00
1.737985406608174e+08  2.261881368147760e+03  3.111237029915296e+19  1.951883554111526e+08  3.546043462835120e-03  9.660584755359293e-01  0.000000000000000e+00
1.738055462446078e+08  2.256256235542372e+03  3.101566506735461e+19  1.950536769650231e+08  3.448886370369332e-03  9.660915749599116e-01  0.000000000000000e+00
1.738125687916225e+08  2.250624505933021e+03  3.091897542599308e+19  1.949186665365660e+08  3.352908805572788e-03  9.661597299807663e-01  2.442490654175344e-15
1.738196082511100e+08  2.245035687368692e+03  3.082230140966776e+19  1.947833223844240e+08  3.320660296678840e-03  9.661965058950418e-01  0.000000000000000e+00
1.738275549205514e+08  2.239056366493004e+03  3.071955524729907e+19  1.946390973553898e+08  3.240077643436038e-03  9.663247095658569e-01  0.000000000000000e+00
1.738355234444599e+08  2.232711101806890e+03  3.061074117948502e+19  1.944858992170313e+08  3.171191392436070e-03  9.667608294530955e-01  0.000000000000000e+00
1.738435139812277e+08  2.226355880407453e+03  3.050194706192991e+19  1.943322708788192e+08  3.090387810697998e-03  9.671961138265953e-01  2.442490654175344e-15
1.738515265470606e+08  2.220030553902533e+03  3.039317294515472e+19  1.941782098266137e+08  3.029136727463783e-03  9.672826104679711e-01  0.000000000000000e+00
1.738590163389217e+08  2.213907720744576e+03  3.028810233588537e+19  1.940289462269572e+08  2.956931130475199e-03  9.673066517405149e-01  2.442490654175344e-15
1.738665255218979e+08  2.208000207689639e+03  3.018673265235720e+19  1.938845348597196e+08  2.890885118512022e-03  9.673090944708126e-01  0.000000000000000e+00
1.738740542115191e+08  2.202088865946596e+03  3.008538047982055e+19  1.937397408802814e+08  2.824530416895714e-03  9.672880053072931e-01  0.000000000000000e+00
1.738816024870760e+08  2.196184538119177e+03  2.998404585997034e+19  1.935945621107491e+08  2.769046251701783e-03  9.672718248628610e-01  0.000000000000000e+00
1.738887600210400e+08  2.190439570155249e+03  2.988547281176958e+19  1.934529387577670e+08  2.718086636762451e-03  9.672531044910457e-01  0.000000000000000e+00
1.738959353015081e+08  2.184841898304345e+03  2.978965951739448e+19  1.933149097427420e+08  2.659188905187658e-03  9.672172421316898e-01  0.000000000000000e+00
1.739031284261751e+08  2.179241825313949e+03  2.969386203559210e+19  1.931765308369454e+08  2.600934582316181e-03  9.671768920439353e-01  2.442490654175344e-15
1.739172665033996e+08  2.170966424781112e+03  2.955218782263770e+19  1.929713290807067e+08  2.531766441590270e-03  9.671278346844303e-01  0.000000000000000e+00
1.739311706675848e+08  2.160105955517704e+03  2.936667959950701e+19  1.927012052588858e+08  2.426666679539468e-03  9.670236746267037e-01  0.000000000000000e+00
1.739381479291999e+08  2.152052187944035e+03  2.922909062652291e+19  1.924998069116742e+08  2.359178088544681e-03  9.669421097863505e-01  0.000000000000000e+00
1.739515768351259e+08  2.144198266200700e+03  2.909528994276259e+19  1.923034385658309e+08  2.285027491912666e-03  9.668305670040912e-01  2.442490654175344e-15
1.739650685447618e+08  2.133886790430925e+03  2.891945414776931e+19  1.920440700239373e+08  2.207478041224011e-03  9.666983816397680e-01  0.000000000000000e+00
1.739733742529097e+08  2.125552898437112e+03  2.877766123180961e+19  1.918338505602651e+08  2.134959863925011e-03  9.665535004097184e-01  2.442490654175344e-15
1.739817040934440e+08  2.119192308102995e+03  2.866987723992147e+19  1.916735508808566e+08  2.063788223820467e-03  9.663853636998402e-01  0.000000000000000e+00
1.739893300424985e+08  2.113132712002558e+03  2.856680355712668e+19  1.915197740961743e+08  2.022016557959021e-03  9.662807136886187e-01  0.000000000000000e+00
1.739969761701631e+08  2.107371037912405e+03  2.846843679070260e+19  1.913725966871552e+08  2.006277831394055e-03  9.662388524519882e-01  0.000000000000000e+00
1.740053168373831e+08  2.101352758907920e+03  2.836576877930458e+19  1.912185397487084e+08  1.989588932823605e-03  9.661925052145052e-01  0.000000000000000e+00
1.740136819575804e+08  2.095008924237505e+03  2.825880274494698e+19  1.910575272690495e+08  1.912277522209202e-03  9.659408811160258e-01  0.000000000000000e+00
1.740220716110817e+08  2.088681512512080e+03  2.815185727698484e+19  1.908960363373275e+08  1.852791162332920e-03  9.657344337931929e-01  0.000000000000000e+00
1.740304857626393e+08  2.082399164425834e+03  2.804493243077594e+19  1.907340638168572e+08  1.835507742718793e-03  9.656688452988074e-01  2.442490654175344e-15
1.740386266427253e+08  2.076187830278121e+03  2.793991360954741e+19  1.905744717652004e+08  1.789957253566194e-03  9.654736348453665e-01  0.000000000000000e+00
1.740467908971001e+08  2.070049751655528e+03  2.783679943154824e+19  1.904172909783469e+08  1.718317715000520e-03  9.651450455798792e-01  0.000000000000000e+00
1.740549783864570e+08  2.063981311066638e+03  2.773370459964707e+19  1.902596534724884e+08  1.703955147740671e-03  9.650749508177652e-01  2.442490654175344e-15
1.740631894232516e+08  2.057868378765540e+03  2.763062916434386e+19  1.901015564623665e+08  1.660148028734031e-03  9.648307480990013e-01  0.000000000000000e+00
1.740732655129671e+08  2.051092903350405e+03  2.751607068890560e+19  1.899252996061597e+08  1.629261634937010e-03  9.646525931372835e-01  0.000000000000000e+00
1.740833773170766e+08  2.043611525580357e+03  2.739003891040913e+19  1.897306485090016e+08  1.580224307216362e-03  9.643493702122075e-01  2.442490654175344e-15
1.740935250492160e+08  2.036139145972920e+03  2.726403641175578e+19  1.895352952200939e+08  1.542650270979141e-03  9.640898351011066e-01  0.000000000000000e+00
1.741037092871658e+08  2.028603593709944e+03  2.713806328843920e+19  1.893392343110001e+08  1.468788166868257e-03  9.635113095892831e-01  0.000000000000000e+00
1.741125876761125e+08  2.021649401866756e+03  2.702037624747962e+19  1.891553601278489e+08  1.458745869052170e-03  9.634317864639499e-01  0.000000000000000e+00
1.741214936614904e+08  2.015179193792015e+03  2.691096813493232e+19  1.889838434740880e+08  1.449601068530765e-03  9.633577649603021e-01  0.000000000000000e+00
1.741304276830204e+08  2.008649481416114e+03  2.680158240450511e+19  1.888117805243787e+08  1.407618333874268e-03  9.629580682092828e-01  2.442490654175344e-15
1.741393901392626e+08  2.002070969102335e+03  2.669221912091068e+19  1.886391674603087e+08  1.339385972848964e-03  9.622632462150341e-01  0.000000000000000e+00
1.741478701731451e+08  1.995774005936377e+03  2.658597862341671e+19  1.884709102302148e+08  1.331016602605734e-03  9.621757488822280e-01  0.000000000000000e+00
1.741563755247257e+08  1.989639160549843e+03  2.648285848757708e+19  1.883070664910152e+08  1.313399237029815e-03  9.619691787037481e-01  0.000000000000000e+00
1.741649067797565e+08  1.983403985952125e+03  2.637975849458552e+19  1.881427231235164e+08  1.244598848167462e-03  9.610787541741717e-01  0.000000000000000e+00
1.741734636164379e+08  1.977280361441942e+03  2.627667870084770e+19  1.879778768194917e+08  1.236931776757641e-03  9.609793335347139e-01  0.000000000000000e+00
1.741809483448874e+08  1.971545235994127e+03  2.618020205691916e+19  1.878230861457849e+08  1.229889009864657e-03  9.608863522908733e-01  0.000000000000000e+00
1.741884528586351e+08  1.966178141526698e+03  2.609032375811290e+19  1.876784699689779e+08  1.213548243541543e-03  9.606420958376135e-01  0.000000000000000e+00
1.741959776712135e+08  1.960705025693292e+03  2.600046094696897e+19  1.875334643967432e+08  1.147410804596059e-03  9.595544956183137e-01  0.000000000000000e+00
1.742035224269369e+08  1.955353106597965e+03  2.591061366202809e+19  1.873880670846714e+08  1.141180559145813e-03  9.594524947667085e-01  2.442490654175344e-15
1.742219804494683e+08  1.946159622461957e+03  2.575631279431547e+19  1.871376463321563e+08  1.099358089200963e-03  9.589464943888339e-01  0.000000000000000e+00
1.742303573678137e+08  1.936706559623126e+03  2.559758571650519e+19  1.868782195336820e+08  1.097513169608930e-03  9.589176856113883e-01  0.000000000000000e+00
1.742396617425002e+08  1.930503720327255e+03  2.549353096481276e+19  1.867076049517478e+08  1.094367928696417e-03  9.588861989364739e-01  0.000000000000000e+00
1.742623587637601e+08  1.919291573590755e+03  2.530626960421469e+19  1.863994654380781e+08  1.029093642300903e-03  9.579197914134036e-01  0.000000000000000e+00
1.742852406109912e+08  1.903290799469940e+03  2.504121332373354e+19  1.859595081804569e+08  9.705488300879751e-04  9.563332075401926e-01  2.442490654175344e-15
1.743211678549023e+08  1.882828489193528e+03  2.470294546831547e+19  1.853930829921568e+08  9.046306167638578e-04  9.542329751039832e-01  0.000000000000000e+00
1.743626159702018e+08  1.856197174652171e+03  2.426331759634357e+19  1.846467018031256e+08  8.358104026321267e-04  9.517421011342851e-01  0.000000000000000e+00
1.743836468875378e+08  1.834834561076101e+03  2.391226132725898e+19  1.840411037782620e+08  7.723806487263032e-04  9.497560727956359e-01  2.442490654175344e-15
1.744048379162616e+08  1.820530404033806e+03  2.367779349182267e+19  1.836333339759732e+08  7.347085173710079e-04  9.482112907908768e-01  0.000000000000000e+00
1.744227927132687e+08  1.807356087996349e+03  2.346203084173245e+19  1.832550101635415e+08  6.999467961820786e-04  9.459978351667631e-01  2.442490654175344e-15
1.744408641710678e+08  1.795317797960616e+03  2.326494061571829e+19  1.829070184785411e+08  6.740380224916796e-04  9.440523155598284e-01  0.000000000000000e+00
1.744491769794171e+08  1.786564681364648e+03  2.312133879757274e+19  1.826516878169442e+08  6.627274586829147e-04  9.431427285251505e-01  0.000000000000000e+00
1.744575147374381e+08  1.781048612693502e+03  2.303116091989580e+19  1.824908300543399e+08  6.523444600452132e-04  9.422546814740745e-01  0.000000000000000e+00
1.744702962109530e+08  1.774029192135489e+03  2.291723817034313e+19  1.822869586818508e+08  6.328765935577215e-04  9.402384807720028e-01  0.000000000000000e+00
1.744831365531904e+08  1.765636543516556e+03  2.277959365263929e+19  1.820394114564691e+08  6.171198603250422e-04  9.391961964123260e-01  0.000000000000000e+00
1.744911719837758e+08  1.758821634340531e+03  2.266789670808231e+19  1.818375258418871e+08  6.096437950017127e-04  9.384163476168244e-01  0.000000000000000e+00
1.744992306786711e+08  1.753582416966668e+03  2.258212262560045e+19  1.816820096095858e+08  6.018892084960550e-04  9.378372238133480e-01  0.000000000000000e+00
1.745066096746833e+08  1.748538260213498e+03  2.250009043806763e+19  1.815328112827554e+08  5.939276185840777e-04  9.368480103889204e-01  0.000000000000000e+00
1.745182992593030e+08  1.742325241583466e+03  2.239914296511996e+19  1.813486828566897e+08  5.823926702797777e-04  9.355110846805362e-01  0.000000000000000e+00
1.745300385299033e+08  1.734718022227825e+03  2.227557402443586e+19  1.811222657436283e+08  5.688762403938734e-04  9.339693967043204e-01  0.000000000000000e+00
1.745435020431773e+08  1.726604846679347e+03  2.214328711001788e+19  1.808787646217657e+08  5.588907640856282e-04  9.329604208433406e-01  0.000000000000000e+00
1.745521722494597e+08  1.719478984716936e+03  2.202757271506195e+19  1.806646489695643e+08  5.479910432845202e-04  9.315172073927884e-01  0.000000000000000e+00
1.745608697796857e+08  1.713906572626797e+03  2.193715651127253e+19  1.804967785048912e+08  5.405928575634402e-04  9.304669027649028e-01  0.000000000000000e+00
1.745695032276430e+08  1.708352862198389e+03  2.184723228991567e+19  1.803292545035107e+08  5.323448959608127e-04  9.292640302329566e-01  2.442490654175344e-15
1.745781638548622e+08  1.702822912579571e+03  2.175779972629477e+19  1.801620845228530e+08  5.235192345431176e-04  9.279612682544199e-01  4.884981308350689e-15
1.745868518016861e+08  1.697299639750298e+03  2.166838490776853e+19  1.799943820058130e+08  5.172302582658610e-04  9.269585846325483e-01  0.000000000000000e+00
1.745955672925699e+08  1.691766917861444e+03  2.157898788589529e+19  1.798261433638872e+08  5.096827279158754e-04  9.256627874671215e-01  0.000000000000000e+00
1.746017012069576e+08  1.687063600372330e+03  2.150293078828270e+19  1.796825216154028e+08  5.028759682994678e-04  9.244626604796677e-01  0.000000000000000e+00
1.746140101903943e+08  1.681245366001955e+03  2.140884147811525e+19  1.795044227023273e+08  4.976264483909224e-04  9.234659875007524e-01  0.000000000000000e+00
1.746211332649230e+08  1.675109660083505e+03  2.130997263004276e+19  1.793163743254440e+08  4.887770924496683e-04  9.216201957459607e-01  0.000000000000000e+00
1.746323125895175e+08  1.669365238521523e+03  2.121726422075870e+19  1.791395513038284e+08  4.835189243664261e-04  9.204999057998716e-01  0.000000000000000e+00
1.746435376559788e+08  1.662349332514364e+03  2.110418521503792e+19  1.789229300532026e+08  4.761278758639888e-04  9.188524733134972e-01  2.442490654175344e-15
